id,money,college,score,num,order,consume,consumesum,consumeavg,consumemax,remaindersum,remainderavg,remaindermax,其他 ,图书馆,开水,教务处,文印中心,校医院,校车,洗衣房 ,淋浴,超市,食堂 ,zongji,engeer,time_stamp
13232,0,9,819,2933,0.279236277,2351,17175.64,7.299464513,1000,901775.4,383.2449639,1347.38,0,171.4,1663.46,22.5,33.7,0,376.82,4.06,110.43,1672,4211.23,8265.6,0.509488724,53
13233,0,9,820,2933,0.279577225,1818,15570.8,8.550686436,600,390672.17,214.5371609,613.04,0,152,1273.26,7.9,70.95,0,1393.05,0,81.5,1606.53,2885.61,7470.8,0.386251807,73
13236,0,9,823,2933,0.280600068,1352,9509.9,7.033949704,500,343138.62,253.8007544,600.78,0,459.1,830.33,6.5,1.2,0,239.4,129.12,136.63,688.7,2304.46,4795.44,0.480552358,117
13237,0,9,824,2933,0.280941016,1205,7507.13,6.229983402,250,125885.77,104.4695187,318.2,30,73.8,378.72,84.5,10,0,71.7,103.86,167.4,272.2,2553.93,3746.11,0.681755207,8
13240,0,9,827,2933,0.28196386,1155,9234.16,7.967351165,700,225145.85,194.2587144,831.18,0,259.9,519.04,11,39.9,0,526.28,138.34,17,438.1,2951.6,4901.16,0.602224779,35
13241,0,9,828,2933,0.282304807,622,5920.56,9.279874608,200,25441.51,39.87697492,204.64,0,257.88,202.5,8.6,32.05,0,169.8,142.26,35.1,252.2,1369.17,2469.56,0.554418601,44
13242,0,9,829,2933,0.282645755,920,10987.38,11.8911039,500,296029.08,320.3777922,656.01,0,495.9,543.94,0,49.8,0,248.61,83.5,32.1,787.5,3327.03,5568.38,0.597486163,35
13243,0,9,830,2933,0.282986703,364,5794.85,15.70420054,500,65524.65,177.5735772,560.9,0,190,493.75,15,33.5,0,51.4,72,31.6,761.4,1190.2,2838.85,0.419254275,10
13244,0,9,831,2933,0.283327651,1402,10053.23,7.145152807,300,106526.92,75.71209666,344.68,0,421.62,937.31,0,6.5,0,149.99,86.54,11.1,595.9,2758.99,4967.95,0.555357844,50
13245,0,9,832,2933,0.283668599,1552,11963.3,7.698391248,150,72798.59,46.84593951,151.9,0,148.3,920.17,20.3,22.3,0,339.63,74.58,43.81,618.3,3830.91,6018.3,0.636543542,9
13246,0,9,833,2933,0.284009547,1269,7228.06,5.691385827,300,145299.84,114.4093228,332.94,0,68.2,828.68,10,3.9,0,178.77,49.66,92.23,291.9,1913.44,3436.78,0.556753706,31
13247,0,9,834,2933,0.284350494,726,4545.38,6.243653846,100,38563.33,52.97160714,123.13,0,18,334.47,0,49.8,0,351.13,35.4,50.34,89.3,1250.74,2179.18,0.573949834,7
13252,0,9,839,2933,0.286055234,1004,6826.78,6.765887017,200,61398.11,60.8504559,207.41,0.01,70.11,714.86,0,26.1,0,205.65,126.3,13.4,339.1,1938.63,3434.16,0.564513593,14
13253,1500,9,840,2933,0.286396181,1210,9032.7,7.422103533,100,52741.17,43.33703369,124.25,0,156.5,871.84,0,20.2,0,967,90,94.8,650.4,1735.96,4586.7,0.378476901,6
13258,0,9,845,2933,0.288100921,1502,11774.82,7.80306163,300,180686.24,119.739059,330.51,0,187.4,1388.75,14.5,13.7,0,103.25,31.58,49.4,584.9,3477.32,5850.8,0.594332399,48
13259,0,9,846,2933,0.288441868,945,9697.19,10.19683491,200,63222.28,66.4797897,212.54,0,166.7,1004.4,42.9,18.9,0,238.45,32.64,7.3,747.9,2383,4642.19,0.513335301,31
13262,0,9,849,2933,0.289464712,1676,8864.01,5.288788783,300,157820.69,94.1650895,335.13,0.02,384.6,1097.14,0,0,0,353.81,119.68,165.4,335.4,2052.61,4508.66,0.455259434,79
13263,0,9,850,2933,0.28980566,1799,10022.59,5.568105556,200,147785.8,82.10322222,228.21,0,521.1,720.88,5.2,7.8,1.8,368.65,197.52,231.4,424.5,2303.42,4782.27,0.481658292,73
13270,0,9,857,2933,0.292192295,2806,14518.99,5.165062255,500,576199.38,204.9802134,594.63,0,65.5,1259.2,44.9,69.5,0,935.68,54.5,116.8,613.7,3936.33,7096.11,0.554716598,24
13271,0,9,858,2933,0.292533242,2499,20797.59,8.305746805,800,636928.28,254.3643291,818.65,0,432.1,2025.37,151,180.8,0,1496.9,61.2,96.7,442.1,5181.42,10067.59,0.51466339,23
13272,0,9,859,2933,0.29287419,1560,10450.24,6.68173913,500,388458.25,248.3748402,842.26,0,69.9,1108.73,13,36.43,0,225.73,146,52,627.21,2796.96,5075.96,0.551020891,2
13273,0,9,860,2933,0.293215138,1540,10778.73,6.963003876,200,96469.43,62.31875323,203.9,0,188.51,1035.5,43.5,64,0,749.9,97.2,90,398.51,2646.61,5313.73,0.498070094,5
13274,0,9,861,2933,0.293556086,1671,10872.51,6.49881052,500,286849.44,171.4581231,695.8,2.22,322,920.15,10,1.95,0,445.25,264.02,254.3,569.9,2543.32,5333.11,0.47689247,62
13275,0,9,862,2933,0.293897034,1934,13237.07,6.816204943,300,259464.94,133.6070752,393.46,0,719.6,951.77,63.5,30.5,0,592.6,240.84,314.9,841,2209.58,5964.29,0.370468237,54
13276,0,9,863,2933,0.294237982,1639,10271.91,6.255730816,500,343229.71,209.0314921,544.21,0,206.6,960.37,0.5,24.1,0,299.95,54.22,131.47,337.5,3125.2,5139.91,0.608026211,82
13277,0,9,864,2933,0.294578929,1260,9816.51,7.778534073,200,133823.3,106.0406498,274.52,0,102.54,547.3,32.2,64,0,447.4,42.96,104.8,268.4,3431.91,5041.51,0.680730575,155
13288,0,9,875,2933,0.298329356,1399,6642.81,4.741477516,300,110166.48,78.63417559,305.05,0.2,36.4,761.37,6,0.5,0,187.95,117.78,134.6,433.6,1530.21,3208.61,0.476907446,26
13289,0,9,876,2933,0.298670303,1502,5623.66,3.731692104,100,77928.31,51.71088918,121.86,0,55.8,465.31,11,8.95,0,74.2,72,136.4,143.4,1776.6,2743.66,0.647529213,67
13292,0,9,879,2933,0.299693147,1246,12602.92,10.09040833,200,111499.68,89.27116093,230.97,0,280,563.38,0,26.1,0,321.66,43.4,35.6,1446.4,3561.46,6278,0.567292131,16
13293,0,9,880,2933,0.300034095,963,10090.65,10.41346749,200,47668.02,49.1930031,202.53,0,148.68,272.88,45,115.1,0,129.7,50.4,25,533.1,3317.79,4637.65,0.715403275,15
13300,0,9,887,2933,0.30242073,1615,11255.53,6.960748299,400,167658.93,103.6851763,418.24,0,93.4,760.74,0,18.8,0,220.75,89.94,36.83,469.1,3705.03,5394.59,0.686804743,11
13301,0,9,888,2933,0.302761677,1392,9670.91,6.873425729,300,88411.86,62.83714286,301.66,0,153.92,540.09,0,7.6,0,492.63,110.94,79.83,379.85,2862.05,4626.91,0.618566171,13
13302,0,9,889,2933,0.303102625,1196,8511.04,7.110309106,200,50327.56,42.0447452,212.02,0,110.62,871.01,0.7,5.9,0,176.39,104.46,18.1,365.6,2332.74,3985.52,0.5853038,39
13303,2000,9,890,2933,0.303443573,1059,9685.61,9.103016917,200,59651.36,56.06330827,204.72,0,146.76,1162.85,23.9,36.15,0,447.9,89.64,91.1,687.4,2154.91,4840.61,0.445173232,19
13304,0,9,891,2933,0.303784521,1461,9215.28,6.286002729,300,205525.12,140.1944884,454.83,0,123,1019.33,0,42.5,0,437.98,53.2,34.4,268.3,2725.57,4704.28,0.579380904,37
13305,0,9,892,2933,0.304125469,1181,11405.32,9.584302521,300,140817.47,118.3340084,300.8,63.78,123.81,892.66,0,39.3,0,874.89,115.2,57.8,912.5,2657.38,5737.32,0.463174444,42
13308,0,9,895,2933,0.305148312,1386,14926.86,10.7542219,300,170579.64,122.8959942,365.29,0,555.6,797.14,20,61,0,284.86,9.78,49.7,1525.2,4064.12,7367.4,0.551635584,2
13309,0,9,896,2933,0.30548926,624,7476.19,11.86696825,200,66084.03,104.8952857,264.89,0,348.2,216.36,57.1,33.8,0,110.2,10.8,55,1180.3,1599.43,3611.19,0.442909401,3
13314,0,9,901,2933,0.307193999,1465,7591.94,5.182211604,300,115622.84,78.92344027,347.3,0.5,275.4,828.63,0,1.9,0,208.76,152.76,78.1,365.2,2000.31,3911.56,0.511384205,52
13315,1500,9,902,2933,0.307534947,1473,9114.11,6.158182432,200,87681.72,59.24440541,228.83,0,85.4,581.02,48.5,14,50,105.6,190.5,123.4,305.5,2918.19,4422.11,0.659908957,53
13316,0,9,903,2933,0.307875895,1240,8959.32,7.196240964,400,283583.73,227.7780964,870.81,0,51.8,1627.41,0,40.5,0,132.05,71.4,23.5,483.1,2536.56,4966.32,0.510752428,17
13317,1500,9,904,2933,0.308216843,1134,10974.31,9.668995595,200,115400.34,101.6743084,427.96,0,72.23,1026.61,4,54.75,0,820.23,113.7,69.7,1071.7,2063.75,5296.67,0.389631599,4
13320,0,9,907,2933,0.309239686,1370,8889.77,6.479424198,300,163202.44,118.9522157,593.64,0,171.12,1378.26,10,9.6,0,162.23,73.14,23.5,213.1,2586.66,4627.61,0.558962402,90
13321,2000,9,908,2933,0.309580634,1224,11175.82,9.093425549,200,98487.9,80.13661513,213.62,0,336.76,470.02,23.8,92.1,0,748.6,93.6,56,601,3133.94,5555.82,0.56408235,92
13324,0,9,911,2933,0.310603478,1679,8205.39,4.878353151,300,267475.04,159.0220214,371.65,3.4,137.9,796.54,0,4.9,0,132.73,72.8,171.36,595.06,2190.7,4105.39,0.533615564,24
13325,0,9,912,2933,0.310944426,1893,7143.59,3.74991601,300,250281.66,131.3814488,351.77,0,84.83,677.69,0,6.75,0,141.7,27.66,309.9,275.7,1744.36,3268.59,0.533673541,36
13326,0,9,913,2933,0.311285373,1700,14138.12,8.297018779,400,293703.01,172.3609214,435.84,0,108.8,1752.74,0,33.8,0,405.86,138.56,26.4,457.06,3941.78,6865,0.574184996,30
13327,0,9,914,2933,0.311626321,1187,14127.67,11.86202351,300,154600.4,129.8072208,364.97,0,248.25,640.22,0,234.4,0,333.43,99.12,14.9,601.4,4837.31,7009.03,0.690153987,14
13330,0,9,917,2933,0.312649165,1582,13107.23,8.264331652,400,229396.91,144.638657,481.06,0,173.72,1520.56,0,51.7,0,564.71,91.58,25.8,454,3745.16,6627.23,0.565116949,91
13331,0,9,918,2933,0.312990113,1337,15247.93,11.29476296,300,154716.51,114.6048222,314.12,0,314.65,528.72,86.5,285.05,0,295.03,67.14,66.3,608,5231.54,7482.93,0.699129886,70
13332,0,9,919,2933,0.31333106,1488,9398.12,6.299008043,300,172411.02,115.5569839,488.42,0,149.7,655.42,0,56.9,0,205.44,57.8,62.2,146.2,3392.46,4726.12,0.717810805,108
13333,0,9,920,2933,0.313672008,1240,10019.75,8.047991968,200,85070.07,68.32937349,224.42,0,133.54,811.41,45,121.2,0,341.9,46.8,135.5,321.7,3057.7,5014.75,0.609741263,32
13342,0,9,929,2933,0.316740539,1249,8641.02,6.874319809,200,97880.73,77.86852029,380.86,0,158.7,1035.52,46.5,33.6,0,149.68,53.56,76.3,358.2,2515.96,4428.02,0.568190749,36
13343,0,9,930,2933,0.317081487,968,9790.79,10.00080695,200,61514.18,62.83368744,206.95,0,201.1,396.87,1,104.2,0,409.4,65.58,80.6,762.44,2689.6,4710.79,0.570944576,14
13348,0,9,935,2933,0.318786226,1612,8782.38,5.448126551,200,186522.08,115.7084864,294.58,1.9,414.8,809.4,0,0.6,0,131.63,115.66,98.1,346.3,2563.99,4482.38,0.572015313,89
13349,0,9,936,2933,0.319127174,1744,9621.93,5.504536613,200,176436.49,100.9362071,285.07,0,252.25,630.12,15,41.75,0,78.2,139.98,83.1,223.1,2958.13,4421.63,0.669013463,79
13352,0,9,939,2933,0.320150017,989,8124.49,8.214853387,300,121910.39,123.2663195,341.55,0,61.1,723.99,0,64.4,0,171,0.1,47.3,141.1,2965.5,4174.49,0.710386179,8
13353,0,9,940,2933,0.320490965,959,9933.27,10.31492212,400,73327.05,76.14439252,400.71,0,55.6,325.76,16.8,91.5,0,189,129.06,35.2,497.8,3357.55,4698.27,0.714635387,3
13358,0,9,945,2933,0.322195704,1204,8691.18,7.19468543,500,250059.64,207.0030132,550.9,0,261.82,968.9,15.3,37.4,0,159.9,0.1,56.6,298.2,2486.96,4285.18,0.580363019,56
13359,0,9,946,2933,0.322536652,1076,8760.74,8.089325946,500,213960.52,197.562807,577.62,0,92.65,711.95,5.5,135.6,0,659.98,50.52,183.56,239.5,2435.48,4514.74,0.539450777,60
13372,0,9,959,2933,0.326968974,1670,10822.99,6.47695392,200,188332,112.706164,256.57,15,71.3,1495.04,0,0,0,344.95,54.86,77.8,632.7,2692.32,5383.97,0.500062222,70
13373,1500,9,960,2933,0.327309922,1826,10247.48,5.608910783,400,332026.86,181.7333662,459.02,20,115.16,1153.03,10.3,16.15,0,402.75,30.96,89.4,372.6,2687.13,4897.48,0.548676054,94
13376,0,9,963,2933,0.328332765,1066,9148,8.573570759,500,136661.84,128.0804499,537.96,0,165.6,680.92,0,58.2,0,206.23,195.58,50.9,442.1,2733.47,4533,0.603015663,11
13377,0,9,964,2933,0.328673713,862,7791.89,9.039315545,200,87347.02,101.3306497,234,0,126.1,1021.52,44,42.5,0,650.3,228.26,133.41,645.1,1094.7,3985.89,0.274643806,18
13384,0,9,971,2933,0.331060348,2007,9781.53,4.868855152,300,273486.33,136.1305774,665.58,0,416,822.88,26.06,53.4,0,176.94,14.8,146.12,501.71,3010.98,5168.89,0.582519651,81
13385,0,9,972,2933,0.331401296,1013,8088.04,7.968512315,100,50416.59,49.67151724,122.06,0,518.2,319.74,30.5,27.75,0,120.26,3.66,30.5,504.3,2453.13,4008.04,0.612052275,50
13396,0,9,983,2933,0.335151722,1451,11830.68,8.097659138,400,201441.29,137.8790486,411.67,0,81.4,1133.63,16.8,25.2,0,234.52,46.62,36.73,830.66,3056.1,5461.66,0.559555154,60
13397,1500,9,984,2933,0.33549267,1097,8719.22,7.93377616,200,39677.18,36.10298453,205.31,0,89.7,915.41,4.6,31.15,0,371.98,50.46,28.4,390.05,2082.99,3964.74,0.525378713,34
13398,0,9,985,2933,0.335833617,1195,9377.32,7.827479132,200,71340.28,59.54948247,247.59,0,246,1065.84,0,9.3,0,222.13,3.6,22.76,464.3,2719.79,4753.72,0.572139293,34
13399,0,9,986,2933,0.336174565,1506,11297.7,7.491843501,100,76088.66,50.45667109,159.29,0,382.3,1181.41,20.5,40.95,0,687.4,104.52,28.5,839.81,2117.31,5402.7,0.391898495,48
13400,0,9,987,2933,0.336515513,1158,11659.33,10.04248923,600,426430.99,367.2962877,869.25,0,87.5,940.92,27,23.3,0,234.76,32.04,7.3,602.2,3610.41,5565.43,0.648720764,36
13401,0,9,988,2933,0.336856461,1006,11575.11,11.46050495,1000,267501.39,264.8528614,1005.25,20,303.7,994.69,32.4,5.1,0,500.23,57.68,57.31,528.7,3125.3,5625.11,0.555598024,36
13404,0,9,991,2933,0.337879304,992,9100.12,9.081956088,200,99966.18,99.76664671,497.72,0,105.5,638.64,45.3,18.4,0,156.6,98.22,50.7,744.93,2786.83,4645.12,0.599947902,19
13405,0,9,992,2933,0.338220252,915,9517.05,10.24440258,500,94920.19,102.1745856,548.23,20,105.6,859.17,92,48.45,0,390.6,51.66,82.22,309.9,1972.05,3931.65,0.501583305,7
13410,0,9,997,2933,0.339924991,1346,8116,6.020771513,400,217804.67,161.5761647,512.5,60.3,301.5,689.8,4.2,6.2,0,445.09,74.58,89.4,229.9,2039.03,3940,0.517520305,40
13411,1000,9,998,2933,0.340265939,1434,7941.47,5.534125436,600,284276.57,198.1021394,626.25,0,95.3,380.87,5,17.55,0,547.6,79.74,149.6,402.73,2313.84,3992.23,0.579585846,13
13414,0,9,1001,2933,0.341288783,1611,12468.54,7.734826303,250,207151.37,128.5058127,897.47,0,541.5,984.21,0,58.4,0,768.24,119.92,56.9,823.3,3045.59,6398.06,0.47601773,144
13415,0,9,1002,2933,0.341629731,1137,10341.37,9.095312225,200,109631.78,96.4219701,593.47,0,357.2,388.75,126.8,117.05,0,667.7,39.24,102,460.7,2621.83,4881.27,0.537120463,135
13416,0,9,1003,2933,0.341970678,1445,11451.78,7.886900826,300,176069.14,121.2597383,319.74,0,227.6,1248.06,5,55.5,0,138.44,97.7,80.7,477.4,3183.24,5513.64,0.577339108,26
13417,0,9,1004,2933,0.342311626,1407,12499.68,8.883923241,300,126395.52,89.83334755,305.8,0,168.1,1267.68,3,46.55,0,618.25,201.6,121.42,684.3,3142.58,6253.48,0.50253299,8
13422,0,9,1009,2933,0.344016365,1102,10751.85,9.730180995,500,281038.75,254.3337104,568.77,0,246.5,1320.76,12,16.7,0,218.1,165.6,22.2,529.4,2659.59,5190.85,0.512361174,38
13423,0,9,1010,2933,0.344357313,574,5765.15,9.974307958,500,134493.54,232.6877855,517.03,0,122.2,751.29,11,32.25,0,409,74.7,27,348.6,1029.11,2805.15,0.366864517,-1
13424,0,9,1011,2933,0.344698261,1378,10016.14,7.263335751,300,201972.7,146.4631617,335.65,0,359,1136.93,10,41.6,0,110.02,162.66,43,213,2969.93,5046.14,0.588554816,55
13425,1500,9,1012,2933,0.345039209,1558,13642.56,8.739628443,300,145258.23,93.05459962,305.16,0,170.1,1642.26,21,48.9,0,392.4,72,124.4,601.15,3361.29,6433.5,0.522466775,41
13432,0,9,1019,2933,0.347425844,1026,10606.51,10.24783575,400,146370.53,141.4208019,408.73,0,28.4,786.12,44,14.5,0,64.76,97.7,6.8,209.2,4019.31,5270.79,0.762563107,6
13433,0,9,1020,2933,0.347766792,1034,11629.25,11.18197115,200,117513.28,112.9935385,399.56,0,140.23,599.94,0,14.6,0,168.33,111.6,35,757.9,3641.65,5469.25,0.665840837,1
13434,0,9,1021,2933,0.34810774,1433,11196.65,7.791684064,400,142331.13,99.04741127,405.85,0,50.7,907.3,105,60.9,0,102.92,79.3,77.1,315.4,3735.03,5433.65,0.687388772,10
13435,0,9,1022,2933,0.348448687,1464,12637,8.590754589,200,106218.92,72.20864718,220.1,0,169.3,1240.94,90.6,104.5,0,591.63,161.76,128.7,840.2,2454.37,5782,0.424484607,10
13442,0,9,1029,2933,0.350835322,1249,11430.62,9.144496,200,81207.11,64.965688,242.51,0.8,195.4,1167,16.1,50,0,187,97.46,79.1,198.9,2978.86,4970.62,0.599293448,23
13443,0,9,1030,2933,0.35117627,911,8556.46,9.361553611,200,45877.4,50.1940919,150.86,0,80.8,682.52,33.5,249.5,0,228.33,21.7,211.94,297.05,2021.12,3826.46,0.528195774,11
13444,0,9,1031,2933,0.351517218,1471,15705.36,10.67665534,200,133955.19,91.06403127,258.46,0,486.1,1153.88,86.9,112.4,0,117.12,175.12,55.1,551,4370.74,7108.36,0.614873192,106
13445,2000,9,1032,2933,0.351858166,1420,12710.08,8.944461647,150,89893.53,63.26075299,200.9,0,188.1,1069.8,45,78.2,0,695.2,7.2,235.65,623.5,3127.43,6070.08,0.515220557,33
13450,0,9,1037,2933,0.353562905,1136,10872.08,9.545285338,300,149258.75,131.0436787,384.1,4.6,353.9,1020.63,181.8,2.43,0,169.42,108.31,185.53,1013.9,2431.56,5472.08,0.444357539,29
13451,0,9,1038,2933,0.353903853,1185,9731.04,8.191111111,250,86108.14,72.48159933,251.09,0,139.5,1054.46,0,0.9,0,213.15,77.82,176,957.6,2030.07,4649.5,0.436621142,45
13456,0,9,1043,2933,0.355608592,1373,9794.53,7.128478894,300,109580.29,79.75275837,341.99,1.1,394.7,1362.72,0,34.2,0,282.92,5,24.9,194.8,2699.19,4999.53,0.53988875,37
13457,2000,9,1044,2933,0.35594954,1002,7826.65,7.803240279,100,47153.89,47.01285145,116.03,0,54,1105.38,0,27.85,0,448,122.46,93.4,542,1504.16,3897.25,0.385954198,20
13466,0,9,1053,2933,0.35901807,1034,7415.4,7.13705486,500,134891.85,129.8285371,540.89,96.2,168.5,326.53,110,34.2,0,345.82,41.04,151.1,235.1,2149.77,3658.26,0.587648226,66
13467,0,9,1054,2933,0.359359018,1088,8401.38,7.679506399,200,73021.1,66.74689214,206.14,0,86.31,293,0,25.7,0,395.85,58.74,217.35,220.2,2420.23,3717.38,0.651058003,15
13468,0,9,1055,2933,0.359699966,378,3648.17,9.651243386,200,15789.31,41.77066138,201.95,0,33.4,300.2,24,31,0,22.5,0.2,29.9,429.56,960.21,1830.97,0.524426943,11
13469,0,9,1056,2933,0.360040914,85,299.81,3.331222222,50,783.95,8.710555556,36.6,0,2.8,6.02,0,31.85,0,2,18.06,26.68,3,18.4,108.81,0.169102105,6
13472,0,9,1059,2933,0.361063757,1528,10567.49,6.911373447,400,242029.57,158.2927207,430.29,0,79.5,1173.11,89,17.9,0,239.36,74.46,78.45,292.4,3133.47,5177.65,0.605191544,6
13473,0,9,1060,2933,0.361404705,1313,9259.39,7.052086824,300,77166.17,58.77088347,300.42,0,5.7,1122.74,24.1,40,0,594.3,14.04,71.13,189.7,2193.98,4255.69,0.515540371,11
13476,0,9,1063,2933,0.362427549,1731,10344.55,5.955411629,300,126008.96,72.54401842,399.9,0,60.4,679.97,0,70.9,0,141.93,51,40,583.6,3421.75,5049.55,0.677634641,42
13477,0,9,1064,2933,0.362768496,1615,10445.12,6.431724138,110,74376.03,45.79804803,114.25,0,49.7,835.66,0,49.25,0,266.7,65.04,142.3,650.7,2895.13,4954.48,0.584345885,78
13482,0,9,1069,2933,0.364473236,1054,6679.5,6.295475966,300,125499.71,118.2843638,385.11,0,45,874.7,5,4.2,0,208.1,14.52,136.5,27.6,2113.88,3429.5,0.616381397,88
13483,0,9,1070,2933,0.364814183,1111,7469.11,6.710790656,400,106000.23,95.23830189,425.15,0,22.3,1650.29,0,39.6,0,649.2,56.34,46.28,76.9,1050.4,3591.31,0.292483801,87
13486,0,9,1073,2933,0.365837027,1615,17988.33,11.11763288,500,325603.33,201.238152,516.75,0,512.5,1697.01,100,61.8,0,284.93,90.34,105.35,1360.7,4425.7,8638.33,0.512332824,35
13487,0,9,1074,2933,0.366177975,1305,12049.11,9.204820474,500,219162.25,167.4272345,564.82,0,199.8,1207.9,20.5,93.9,0,160.15,129.6,146.27,1103.9,2702.09,5764.11,0.468778354,22
13492,0,9,1079,2933,0.367882714,1072,8723.72,8.12264432,200,108784.74,101.2893296,337.66,0,193.6,1138.96,0,34.4,0,125.89,32.88,34.15,542.5,2409.34,4511.72,0.534018068,38
13493,2000,9,1080,2933,0.368223662,1226,14396.55,11.74269984,200,135678.57,110.6676754,319.63,0,470.48,860.69,10,259,0,144.5,21.6,65.8,1157.13,3006.25,5995.45,0.501421912,75
13494,0,9,1081,2933,0.36856461,1751,9597.89,5.481376356,500,189918.55,108.4629069,500.03,0,40.2,924.25,5.5,21.4,0,408.84,3.8,30.7,425,3048.2,4907.89,0.621081565,45
13495,1500,9,1082,2933,0.368905557,1658,12698.48,7.645081276,200,86298.4,51.95568934,524.88,0,94.2,469.74,15.5,212.75,0,31.6,0,39.76,434.3,3950.63,5248.48,0.752718882,28
13500,0,9,1087,2933,0.370610297,1075,6616.01,6.131612604,400,154825.76,143.4900463,418.46,0,301.4,228.91,0,25.4,0,282.52,42.36,225.9,330.1,1616.86,3053.45,0.529519069,88
13501,0,9,1088,2933,0.370951244,1198,6922.12,5.758835275,400,221192.78,184.0206156,431.84,0,188.42,319.2,50.5,52.25,0,405.35,58.62,254.9,279.1,1813.78,3422.12,0.530016481,56
13504,0,9,1091,2933,0.371974088,1416,11188.99,7.874025334,200,136225.07,95.86563688,235.42,0,116.1,739.54,28.5,25.5,0,147.42,48,42.8,901.7,3492.15,5541.71,0.630157478,34
13505,0,9,1092,2933,0.372315036,1331,13005.32,9.749115442,200,151219.1,113.3576462,286.33,0,354,747.09,0,443.7,0,68.9,49.62,49.13,1081.05,3538.83,6332.32,0.558852048,8
13508,0,9,1095,2933,0.373337879,1945,13717.43,7.038188815,300,249723.37,128.1289738,413.71,0,459.3,1359.27,0,74.4,0,237.93,61.86,41.5,1108.5,3579.67,6922.43,0.517111766,105
13509,0,9,1096,2933,0.373678827,2155,15057.26,6.974182492,300,133026.26,61.61475683,323.17,0,511.9,758.04,13.2,167.45,0,458.1,29.22,80.5,1475.7,4058.15,7552.26,0.537342464,64
13510,0,9,1097,2933,0.374019775,1017,5513.05,5.389100684,300,151563.5,148.155914,563.3,0,105.6,460.25,0,1.7,0,387.37,80.26,159,462.7,1280.17,2937.05,0.435869325,13
13511,0,9,1098,2933,0.374360723,1351,5833.5,4.298820929,100,81168.92,59.81497421,143.54,0,55.09,200.96,10.3,17.85,0,665.7,66.06,169.4,172.45,1314.89,2672.7,0.491970666,12
13518,0,9,1105,2933,0.376747358,1279,9160.54,7.139937646,300,135697.35,105.7656664,314.92,0,108.7,931.75,20,60.2,0,346.38,51.78,27.7,511.9,2357.53,4415.94,0.533868214,17
13519,0,9,1106,2933,0.377088305,1285,9834.24,7.62935609,200,122413.55,94.96784329,299.21,0,202.6,541.24,0,53.3,12.7,332.7,98.76,59.14,607.9,2874.4,4782.74,0.600994409,4
13524,0,9,1111,2933,0.378793045,1514,11130.99,7.313396846,300,269297.79,176.9367871,422.35,0,20.1,1028.99,0,27.4,0,179.27,93.1,159.5,900.06,3079.15,5487.57,0.561113571,4
13525,0,9,1112,2933,0.379133992,1398,12014.13,8.544900427,300,236869.79,168.4706899,361.1,0,336.3,905.77,7.9,84.4,0,361.9,144.36,261.74,737.2,3139.56,5979.13,0.525086426,1
13526,0,9,1113,2933,0.37947494,731,7316.35,9.995013661,400,75878.12,103.6586339,412.4,0,0,734.42,1.3,8.8,0,175.73,21.6,34.1,499.74,2330.66,3806.35,0.612308379,2
13527,0,9,1114,2933,0.379815888,522,4932.71,9.431567878,100,29035.38,55.51697897,122.63,0,39.8,359.15,5.5,5.3,0,233.9,32.4,23.7,202.6,1520.36,2422.71,0.627545187,4
13534,0,9,1121,2933,0.382202523,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13535,0,9,1122,2933,0.382543471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13550,0,5,47,2775,0.016936937,1275,10196.65,7.966132812,500,247016.6,192.9817187,837.78,8,42.4,660.92,29.4,16,0,280.05,88.68,87.3,1249.6,2521.52,4983.87,0.50593615,-1
13551,0,5,48,2775,0.017297297,887,9007.22,10.10911336,800,200595.63,225.1353872,802.89,0,288.06,511.67,12.3,2.25,0,319.8,139.26,192.9,1062.52,1146.46,3675.22,0.311943231,4
13554,0,5,51,2775,0.018378378,1211,10968.73,9.005525452,300,101139.94,83.03771757,522.37,0,159.1,1044.26,35.3,0,0,269.47,76.38,77.4,1719.2,2297.62,5678.73,0.404601029,9
13555,1500,5,52,2775,0.018738739,1258,12448.4,9.87968254,224,73716.48,58.50514286,210.44,0,391.6,1151.45,11.6,2.05,0,479.73,99.18,79.4,2108.83,1711.56,6035.4,0.283586838,13
13562,0,5,59,2775,0.021261261,1365,11821.96,8.641783626,600,254459.63,186.0085015,868.18,0,269.9,999.88,50.3,0.7,0,140.8,124.2,78.5,1238.6,2977.96,5880.84,0.506383442,51
